GOV_DESC_COOPERATIVISM,"A Cooperative government has three priorities greater than all others: the Morale and well-being of civilians, the greatest personal freedom for the general population, and peaceful co-existence with other sentients and Factions. Diplomatically, Cooperative governments are friendly to other Cooperatives, as well as Anarchist and Socialist governments. They are repulsed by all governments which emphasize Production/Control. Domestically, Cooperatives are immune to the Morale effects of Debt, but suffer enormous Morale losses when civilians are killed and some Morale losses from overharvesting. They enjoy high growth rates among the civilian population and increased research efficiency, as well as an increased chance to make breakthroughs in research. DIPLOMATIC EFFECTS: Increased positive relations to Socialist, Anarchist, and other Cooperative governments. Additional positive relations if Cooperative government is not same faction. Increased negative relations with Production governments. No effect on Mercantilist and Liberationist governments. NEGATIVE EFFECTS: Decreased tax income. Decreased production penalties. POSITIVE EFFECTS: Immune to morale effects from debt. Increased research efficiency and chance of breakthrough in research. Increased population growth. Improved biosphere effects. GENERAL EFFECT: Increased chance of ship design attributes, positive and negative.",
GOV_DESC_ANARCHISM,"An Anarchist government is primarily concerned with individual liberty, personal choice, and non-violent solutions to potential conflict, both foreign and domestic. Anarchist governments invest heavily in diplomacy and alien habitats, and research paths which yield better understanding of all cultures and diplomatically have no biases based on race. They heavily favor partnerships with other Growth governments and Independent races, but are also favorable toward Socialist and Mercantilist factions. They look less kindly on Production/Control governments. Domestically, Anarchist societies suffer from inefficiency in production, reduction of tax base, and problems in the prototyping ships. DIPLOMATIC EFFECTS: Increased negative relations with Production governments. Increased positive relations with other Growth governments and Independents. Additional positive relations with Mercantilist and Socialist governments. NEGATIVE EFFECTS: Increased prototyping time and cost. Decreased production penalties. Decreased tax income and ability to spy. POSITIVE EFFECTS: Decreased negative morale effects during Peace. Increased population growth. Increased chance of breakthroughs in research. GENERAL EFFECT: Increased chance of ship design attributes, positive and negative.",
GOV_DESC_LIBERATIONISM,"Liberationist governments have three primary concerns: freedom of choice, mutual tolerance, and pursuit of profit and financial gain. Although they invest in diplomatic solutions and research, they also invest significant time and resources in developing trade and profit ventures. Diplomatically, Liberationist governments are truly neutral, and have no biases for or against other Government Types and factions of any other Race. Domestically, Liberationist societies suffer heavy Morale losses from Debt and increased Morale effects during war-time. There are also penalties to production and the tax base. They gain positive Morale from the formation of new colonies, however, and are more resilient during peace time. Due to rigorously defended free market economy, building costs are much reduced. DIPLOMATIC EFFECTS: None. NEGATIVE EFFECTS: Increased negative morale effects from debt and during wars. Decreased production penalties and tax income. POSITIVE EFFECTS: Decreased cost to build. Increased chance of positive ship design attributes. Decreased negative morale effects during peace.",
GOV_DESC_MERCANTILISM,"The primary concern of a Mercantilist government is Trade and financial gain, with an otherwise balanced approach to matters of production and growth. Diplomatically, Mercantilist governments are averse to Communalist governments, but otherwise have no special biases for or against other races or Government Types. Domestically, Mercantilist societies are hard on the environment and are very vulnerable to Morale effects from all known causes. They have an increased income and reduced costs to develop Trade, however. There are also reduced time and costs for Prototyping, and some significant advantages in both Salvage operations and Spying. DIPLOMATIC EFFECTS: Increased negative relations with Communalist governments. NEGATIVE EFFECTS: Increased bio-sphere losses. Increased tax income. Susceptible to being spied on. POSITIVE EFFECTS: Increased trade income. Reduced time and cost when prototyping. Increased chance to salvage and breakthroughs in research. Improved spying.",
GOV_DESC_PLUTOCRACY,"A Plutocracy is a government primarily concerned with production, control and profit. Significant resources are expended to increase Trade and production. The government also tends to assert military control over territory and the civilian population. Diplomatically, Plutocratic governments are not concerned with race, but are averse to relationships with all Morale type governments. They are slightly more inclined to deal with governments which favor Money/Trade. Domestically, Plutocratic societies suffer heavy Morale losses from Debt. They cause serious environmental degradation, and suffer greatly increased costs during prototyping and when pushing research or development. They have an increased tax base at all times, production bonuses at all times, and trade bonuses for all allies at war. DIPLOMATIC EFFECTS: Increased negative relations with Morale governments. Increased positive relations with all Money governments. NEGATIVE EFFECTS: Increased bio-sphere damage. Decreased Psi potential, salvage, and chance of breakthroughs in research. Increased time to prototyping. POSITIVE EFFECTS: Increased tax income, always. Increased production.",
GOV_DESC_JUNTA,"The single overriding concern of a Junta government is control, whether it be over territory, production, or its own population. Beyond this the government tends to take a balanced approach to issues of Morale and Money. Diplomatically, Juntas tend to be extremely racist and isolationist, disinclined to engage diplomatically with any race other than their own, and repulsed by any government which is not a Plutocracy or another Junta. Domestically, the people of a Junta are hard-working, dedicated, and inured to violence as a way of life. The labor force has increased production at all times, but they will work even harder and pay more taxes during a declared war. The population is more insulated from Morale effects when a war has been declared as well, and enjoys a Morale boost when planets are captured. They have a tendency to degrade their environment, however, and suffer Morale losses from military defeat, in particular the loss of a symbolic vessel such as the Leviathan. DIPLOMATIC EFFECTS: Increased negative relations with all government types except Plutocracy and Junta. No effect on Plutocracy relations. Increased positive relations with other Junta governments. NEGATIVE EFFECTS: Increased bio-sphere damage. Decreased chance of salvage. Decreased production bonus from Overharvest. POSITIVE EFFECTS: Decreased morale effects during declared war. GENERAL EFFECT: Increased chance of ship design attributes, positive and negative.",
Bal_Tumbler,Tumbler,
UI_FLEET_DIALOG_CREATE_ENGRAM_TITLE,CREATE ADMIRAL ENGRAM,
UI_FLEET_DIALOG_CREATE_ENGRAM_DESC,"Creating an engram of {0} will destroy them and they will no longer be able to learn new skills, in return they will never retire or die of old age.",
UI_TOOLTIP_ENGRAM_ADMIRAL,"Create an engram of the admiral, engrams do not age or retire, but also do not learn new skills",
UI_ADMIRALMANAGER_ENGRAM_ADMIRAL,Create Engram,
Trp_GravPulsar,Grav Pulsar Torpedo,
UI_AUTO_UPGRADE,AUTOMATIC UPGRADE,
Bal_ShldBreaker,Shield Breakers,
UI_MENULABEL_POPULATION_MANAGER,POPULATION MANAGER,
UI_TOOLTIP_POPULATION_MANAGER,Click to manage the populations on all colony worlds of the empire.,
UI_TOOLTIP_COMPARATIVE_ANALYSIS,Click to examine the known ships and technologies of all encountered factions.,
UI_COUNTER_INTEL_CONFIRM_TITLE,Confirm Counter Intel Mission?,
UI_COUNTER_INTEL_CONFIRM_TEXT,Are you sure you want to set up a counter intel mission against {0}?,
UI_COUNTER_INTEL_LIST_ITEM,Sting,
UI_DIPLOMACY_COUNTER_INTEL_INFO_TITLE,Counter Intelligence Mission,
UI_DIPLOMACY_COUNTER_INTEL_INFO_DESC_TARGET,Target: {0},
UI_DIPLOMACY_COUNTER_INTEL_INFO_DESC_POINTS_REQUIRED,Points Required: {0} ({1} available),
UI_DIPLOMACY_COUNTER_INTEL_INFO_DESC_CHANCE,Chance of Success: {0}% ({1}% critical),
UI_COUNTER_INTEL_TECH,Enemy Spies are attempting to discern your current research. Select a tech to spread dis-information,
UI_COUNTER_INTEL_TECH_DIR,Select an item,
UI_COUNTER_INTEL_RANDOMSYSTEM_DIR,Select an item,
UI_COUNTER_INTEL_RANDOMSYSTEM,Enemy Spies are attempting to discern info on one of your systems. Select a system to spread dis-information,
UI_COUNTER_INTEL_HIGHESTTRADESYSTEM_DIR,Select an item,
UI_COUNTER_INTEL_HIGHESTTRADESYSTEM,Enemy Spies are attempting to discern your highest trade system. Select a system to spread dis-information,
UI_COUNTER_INTEL_NEWESTCOLONYSYSTEM_DIR,Select an item,
UI_COUNTER_INTEL_NEWESTCOLONYSYSTEM,Enemy Spies are attempting to discern your newest colony system. Select a system to spread dis-information,
EM_COUNTER_INTEL_SUCCESS,One of your subversive agents has provided false intelligence to {TargetPlayerName} scientists. Their current research project has an additional {FeasibilityPercent}% chance of having an accident!,
EM_COUNTER_INTEL_CRITICAL_SUCCESS,One of your most skillful spies has sown seeds of confusion and paranoia within the {TargetPlayerName} empire causing mass hysteria! Their current research project has {FeasibilityPercent}% chance of having an accident and research set back 100%.,
EM_COUNTER_INTEL_FAILURE,Your subversive agents are facing challenges penetrating {TargetPlayerName} security. Nothing more could be accomplished this turn.,
EM_COUNTER_INTEL_CRITICAL_FAILURE,"One of your agents have been captured, interrogated, and summarily executed! This has betrayed your intentions to {TargetPlayerName} and severly damaged political relations.",
EV_COUNTER_INTEL_SUCCESS,Counter Intel Success!,
EV_COUNTER_INTEL_CRITICAL_SUCCESS,Critical Counter Intel Success!,
EV_COUNTER_INTEL_FAILURE,Counter Intel Failure,
EV_COUNTER_INTEL_CRITICAL_FAILURE,Critical Counter Intel Failure,
EV_INCOMING_ASTEROID_SHOWER,Incoming Asteroid Shower Detected!,
EV_INCOMING_SPECTORS,Incoming Spectres Detected!,
EV_INCOMING_GHOST_SHIP,Incoming Ghost Ship Detected!,
EV_INCOMING_SLAVERS,Incoming Slavers Detected!,
EM_INCOMING_ASTEROID_SHOWER,An Asteroid shower imminent at {SystemName}.,
EM_INCOMING_SPECTORS,Spectre arrival imminent at {SystemName}.,
EM_INCOMING_GHOST_SHIP,Ghost Ship arrival imminent at {SystemName}.,
EM_INCOMING_SLAVERS,Slavers imminent at {SystemName}.,
EV_INCOMING_LOCUST,Locust Swarm forseen!,
EV_INCOMING_COMET,Comet forseen!,
EV_INCOMING_SYSTEMKILLER,System-Killer forseen,
EM_INCOMING_LOCUST,Doomsayers are proclaiming a Locust Swarm will appear.,
EM_INCOMING_COMET,Doomsayers are proclaiming a Comet will appear.,
EM_INCOMING_SYSTEMKILLER,Doomsayers are proclaiming a System-Killer will appear.,
EV_BOOSTFAILED_1,Tech Boosting has caused an accident!,
EM_BOOSTFAILED_1,An small accident happened while researching {TechName}. {FeasibilityPercent}% of research data bas been lost.,
EV_BOOSTFAILED_2,Tech Boosting has caused an accident!,
EM_BOOSTFAILED_2,"A labratory exploded on {ColonyName} while researching {TechName}! Infrastucture reduced to {Infrastructure}, {ImperialPop} imperial researchers have died.",
EV_BOOSTFAILED_3,Tech Boosting has caused an accident!,
EM_BOOSTFAILED_3,"A city exploded on {ColonyName} while researching {TechName}! Infrastucture reduced to {Infrastructure}, {ImperialPop} imperial researchers have died.",
EV_RESEARCH_AI_DISASTER,Research Disaster - AI Rebellion Started,
EM_RESEARCH_AI_DISASTER,Alert!! A research disaster has started an AI Rebellion in the system {SystemName}.,
EV_RESEARCH_PLAGUE_DISASTER,Research Disaster - Plague Outbreak!,
EM_RESEARCH_PLAGUE_DISASTER,Alert!! A research disaster has unleased {PlagueType} on {ColonyName}.,
UI_LOBBY_SUCCESS,LOBBY WAS SUCCESSFUL,
UI_LOBBY_FAILURE,LOBBY FAILED!,
UI_LOBBY_SUCCESS_MSG,"We have reason to agree with your words, but wonder whether you are to be fully trusted for spreading such rumors.",
UI_LOBBY_FAILURE_MSG,We have no reason to listen to you and refuse to believe such lies! You are not to be trusted!,
UI_LOBBY_SELF_SUCCESS_MSG,We have seen wisdom and potential in you and agree with what you have said about yourself.,
UI_LOBBY_SELF_FAILURE_MSG,We reject your empty words of self-importance and hate you more for them!,
EM_INCOMING_NEUTRON_STAR,Neutron Star is heading for {SystemName}.,
EM_NEUTRON_STAR_DESTROYED_SYSTEM,Neutron Star has destroyed {SystemName}.,
EM_INCOMING_SUPER_NOVA,{SystemName} has gone super nova.,
EM_SUPER_NOVA_TURN,{SystemName}'s star will explode in {ArrivalTurns} turns.,
EM_SUPER_NOVA_DESTROYED_SYSTEM,{SystemName} has been destroyed by super nova.,
EV_INCOMING_GARDENER,The Gardner is visiting,
EM_INCOMING_GARDENER,A Gardner has been detected. It may be possible to control this terraforming ship with a science station.,
EM_EVACUATION_COMPLETE,Evacuation of {SystemName} has completed.,
FLEET_NODE_CANNONED_FLEET,Node Cannoned,
UI_VN_HOMEWORLD_DEFEATED,Von Neumann Homeworld has been defeated!,
UI_ME_ABANDON_COLONY,Colony Abandoned,
UI_ME_1MILLION_DEBT,One Million Debt,
UI_ME_3MILLION_DEBT,Three Million Debt,
UI_ME_LOSE_WORLD_ENEMY,Enemy Destroyed Colony,
UI_ME_LOSE_WORLD_RANDOM,Random Destroyed Colony,
UI_ME_LOSE_WORLD_GM,GM Destroyed Colony,
UI_ME_LOSE_FORGE,Forge World Lost,
UI_ME_LOSE_GEM,Gem World Lost,
UI_ME_LOSE_PROVINCE,Province Lost,
UI_ME_LOSE_PROVINCE_CAPITAL,Province Capital Lost,
UI_ME_LOSE_EMPIRE_CAPITAL,Capital Lost,
UI_ME_LOSE_LEVIATHAN,Leviathan Lost,
UI_ME_LOSE_FLAGSHIP,FlagShip Lost,
UI_ME_LOSE_LVL5_STATION,Level 5 Station Lost,
UI_ME_LOSE_STATION,Lost Station,
UI_ME_ADMIRAL_KILLED,Admiral Died,
UI_ME_ADMIRAL_CONVERTED,Converted Admiral,
UI_ME_TAX_INCREASED,Tax Increased,
UI_ME_TAX_DECREASED,Tax Decreased,
UI_ME_ENEMY_IN_SYSTEM,Enemy In System,
UI_ME_WAR_DECLARED,War Declared,
UI_ME_BETRAYAL,Betrayal,
UI_ME_BETRAYED_LARGER,Betrayal,
UI_ME_BETRAYED_SMALLER,Betrayal,
UI_ME_WITHDRAW_FROM_ALLIANCE,Withdraw Form Alliance,
UI_ME_KICKED_FROM_ALLIANCE,Kicked From Alliance,
UI_ME_200MILLION_CIV_DEATHS,200M Civillian Deaths,
UI_ME_PLANET_PSI_DRAINED,Planet PSI Drained,
UI_ME_PLANET_HEALTH_DRAINED,Planet Health Drained,
UI_ME_PLAGUE_OUTBREAK,Plague Outbreak,
UI_ME_ECONOMY_BELOW_15,Economy Below Rating 15,
UI_ME_ECONOMY_0,Economy Below Rating 0,
UI_ME_10MILLION_SAVINGS,10 Million Savings,
UI_ME_25MILLION_SAVINGS,25 Million Savings,
UI_ME_WORLD_COLONIZED,World Colonized,
UI_ME_PROVINCE_FORMED,Province Formed,
UI_ME_LVL5_STATION_BUILT,LVL 5 Station Built,
UI_ME_FLAGSHIP_BUILT,FlagsShip Built,
UI_ME_LEVIATHAN_BUILT,Leviathan Built,
UI_ME_ENEMY_LEVIATHAN_DESTROYED,Levithan Destroyed,
UI_ME_ENEMY_FLEET_DESTROYED,Enemy Fleet Destroyed,
UI_ME_PERFECT_RANDOM_DEFEATED,Random Defeated,
UI_ME_GM_DEFEATED,GM Defeated,
UI_ME_FRIENDLY_SUULKA_DEFEATED,Friendly Suulka Defeated,
UI_ME_FRIENDLY_SUULKA_SUMMONED,Friendly Suulka Summoned,
UI_ME_ENEMY_SUULKA_DEFEATED,Enemy Suulka Defeated,
UI_ME_ENEMY_SUULKA_SUMMONED,Enemy Suulka Summoned,
UI_ME_PIRATES_DEFEATED,Pirates Defeated,
UI_ME_INDEPENDANT_INCORPORATED,Independant Incorporated,
UI_ME_INDEPENDANT_CONQUERED,Independant Conquered,
UI_ME_INDEPENDANT_DESTROYED,Independant Destroyed,
UI_ME_ENEMY_PROVINCE_CAPTURED,Enemy Province Captured,
UI_ME_ENEMY_EMPIRE_DESTROYED,Enemy Empire Destroyed,
UI_ME_ENEMY_EMPIRE_SURRENDER,Enemy Empire Surrender,
UI_ME_ENEMY_SYSTEM_CONQUERED,Enemy System Conquered,
UI_ME_CIVILIAN_STATION_BUILT,Civilian Station Built,
UI_ME_FORM_PEACE_TREATY,Peace Treaty,
UI_ME_FORM_TRADE_TREATY,Trade Treaty,
UI_ME_GEM_WORLD_FORMED,Gem World Formed,
UI_ME_FORGE_WORLD_FORMED,Forge World Formed,
UI_ME_ENEMY_ADMIRAL_KILLED,Enemy Admiral Killed,
UI_ME_ENEMY_ADMIRAL_CONVERTED,Enemy Admiral Converted,
UI_ME_ECONOMY_ABOVE_85,Economy Rating Above 85,
UI_ME_ECONOMY_100,Economy Rating 100,
UI_ME_GHOSTSHIP_KILLED,GhostShip Killed,
UI_ME_ASTEROID_STRIKE,Asteroid Strike,
UI_ME_OVERPOPULATION_PLAYER,Overpopulation,
UI_ME_OVERPOPULATION_PLANET,Overpopulation,
UI_HOTKEY_STATE_STARMAP,Open Starmap,
UI_HOTKEY_STATE_BUILDSCREEN,Open Build Screen,
UI_HOTKEY_STATE_DESIGNSCREEN,Open Design Screen,
UI_HOTKEY_STATE_RESEARCHSCREEN,Open Research Screen,
UI_HOTKEY_STATE_COMPARATIVEANALYSYSSCREEN,Open C.A.S.,
UI_HOTKEY_STATE_EMPIRESUMMARYSCREEN,Open Empire Summary,
UI_HOTKEY_STATE_SOTSPEDIASCREEN,Open Sotspedia,
UI_HOTKEY_STATE_STARSYSTEMSCREEN,Open StarSystem,
UI_HOTKEY_STATE_FLEETMANAGERSCREEN,Open Fleet Manager,
UI_HOTKEY_STATE_DEFENSEMANAGERSCREEN,Open Combat Manager,
UI_HOTKEY_STATE_BATTLERIDERSCREEN,Open Battlerider Manager,
UI_HOTKEY_STATE_DIPLOMACYSCREEN,Open Diplomacy Manager,
UI_HOTKEY_STARMAP_ENDTURN,End Turn,
UI_HOTKEY_STARMAP_NEXTFLEET,Select Next Fleet,
UI_HOTKEY_STARMAP_LASTFLEET,Select Last Fleet,
UI_HOTKEY_STARMAP_NEXTSYSTEM,Select Next System,
UI_HOTKEY_STARMAP_LASTSYSTEM,Select Last System,
UI_HOTKEY_STARMAP_NEXTINCOMINGFLEET,Select Next Incoming Fleet,
UI_HOTKEY_STARMAP_OPENFLEETMANAGER,Open Fleets Dialog,
UI_HOTKEY_STARMAP_OPENPLANETMANAGER,Open Planet Manager,
UI_HOTKEY_STARMAP_OPENSTATIONMANAGER,Open Station Manager,
UI_HOTKEY_STARMAP_OPENREPAIRSCREEN,Open Repair Dialog,
UI_HOTKEY_STARMAP_OPENPOPULATIONMANAGER,Open Population Manager,
UI_HOTKEY_STARMAP_OPENMENU,Open Menu,
UI_HOTKEY_STARMAP_NEXTNEWSEVENT,Next News Event,
UI_HOTKEY_STARMAP_LASTNEWSEVENT,Last News Event,
UI_HOTKEY_STARMAP_NEXTIDLEFLEET,Select Next Idle Fleet,
UI_HOTKEY_STARMAP_LASTIDLEFLEET,Select Last Idle Fleet,
UI_HOTKEY_STARMAP_NORMALVIEWFILTER,Normal View Filter,
UI_HOTKEY_STARMAP_SURVEYVIEWFILTER,Survey View Filter,
UI_HOTKEY_STARMAP_PROVINCEFILTER,Province Filter,
UI_HOTKEY_STARMAP_SUPPORTRANGEFILTER,Support Range Filter,
UI_HOTKEY_STARMAP_SENSORRANGEFILTER,Sensor Range Filter,
UI_HOTKEY_STARMAP_TERRAINFILTER,Terrain Filter,
UI_HOTKEY_STARMAP_TRADEVIEWFILTER,Trade View Filter,
UI_HOTKEY_RESEARCH_NEXTTREE,Select Next Tree,
UI_HOTKEY_RESEARCH_LASTTREE,Select Previous Tree,
UI_HOTKEY_COMBAT_FOCUSCNC,Focus CNC,
UI_HOTKEY_COMBAT_SELECTHOME,Focus Home,
UI_HOTKEY_COMBAT_SELECTNEXT,Select Next,
UI_HOTKEY_COMBAT_FOCUSONMOUSE,Focus Mouse,
UI_HOTKEY_COMBAT_TOGGLESENSORVIEW,Toggle Sensor View,
UI_HOTKEY_COMBAT_STOPSELECTEDSHIPS,Stop Selected Ships,
UI_HOTKEY_COMBAT_PAUSE,Pause,
UI_HOTKEY_COMBAT_ACCELTIME,Accelerate Time,
UI_HOTKEY_COMBAT_DECELTIME,Decelerate Time,
UI_HOTKEY_COMBAT_FREECAMERA,Toggle Free Camera,
UI_HOTKEY_COMBAT_TRACKCAMERA,Toggle Track Camera,
UI_KEYMANAGER_UNBIND_TOOLTIP,Unbind key,
UI_KEYMANAGER_BIND_TOOLTIP,Set keybind,
UI_KEYMANAGER_ALTMOD_TOOLTIP,Toggle ALT modifier,
UI_KEYMANAGER_CTRLMOD_TOOLTIP,Toggle CTRL modifier,
UI_KEYMANAGER_SHIFTMOD_TOOLTIP,Toggle SHIFT modifier,
UI_CONSTRUCTION_UNIT,Construction Unit,
UI_RANDOMIZE_SHIPNAMES,Random Names,
UI_RANDOMIZE_SHIPNAMES_TOOLTIP,Ramdomize Ship Names,
UI_SHIP_INVOICES,Ship Invoices,
UI_STATION_INVOICES,Station Invoices,
UI_COLONYDEVELOPMENT,Colony Costs,
UI_COLONYINCOME,Colony Income,
UI_RESEARCH_BOOST_RESEARCH,Boost Research With Savings,
STARMAP_TITLE_ARCHIPELAGO,Archipelago,
STARMAP_DESC_ARCHIPELAGO,A 7 player map where the terrain varies and every player must identify the strengths and weaknesses of their starting location quickly.,
STARMAP_TITLE_TRIFECTA,Trifecta,
STARMAP_DESC_TRIFECTA,"A 3 player map where the greatest danger is your opponents teaming up, meaning your best hope is to keep them divided.",
UI_LOGINTO_STEAM_MULTIPLAYER,Log into steam to play multiplayer!,
UI_GATE_OVERLAY_MISSION_TITLE,GATE {0},
UI_GATE_OVERLAY_MISSION_HINT,Gate Mission,
UI_INTERDICT_OVERLAY_MISSION_TITLE,INTERDICT {0},
UI_INTERDICT_OVERLAY_MISSION_HINT,Interdiction Mission,
UI_PATROL_OVERLAY_MISSION_TITLE,PATROL {0},
UI_PATROL_OVERLAY_MISSION_HINT,Patrol Mission,
UI_PIRACY_OVERLAY_MISSION_TITLE,PIRACY MISSION TO {0},
UI_PIRACY_OVERLAY_MISSION_HINT,Piracy Mission,
UI_PIRACY_TIME,PIRACY TIME,
UI_REACTIONS_PENDING,Reaction Movements Pending,
UI_RELOCATION_INSUFFICIENT_SUPPORT,Station cannot support this fleet.,
UI_RELOCATE_OVERLAY_MISSION_TITLE,RELOCATE TO {0},
UI_STRIKE_OVERLAY_MISSION_TITLE,STRIKE {0},
UI_STRIKE_OVERLAY_MISSION_HINT,Strike Mission,
UI_STRIKE_TIME,STRIKE TIME,
UI_SURVEY_OVERLAY_MISSION_TITLE,SURVEY {0},
UI_SURVEY_OVERLAY_MISSION_HINT,Surveying time can be reduced by sending deep scan vessels.,
UI_SURVEY_TIME,SURVEY TIME,
UI_GAS_GIANT_TYPE,GAS GIANT,
UI_COMBAT_STANCE_NORMAL,Normal Stance,
UI_COMBAT_STANCE_RETREAT,Retreat,
UI_COMBAT_STANCE_STANDOFF,Stand Off,
UI_COMBAT_STANCE_CLOSETOATTACK,Close To Attack,
UI_COMBAT_STANCE_PURSUE,Pursue,
UI_DEFAULT,Default,
UI_RESEARCH_FEASABILITY_STUDY,{0} Feasibility,
PRE_EOF_SAVEGAME_UNSUPPORTED,This save game (v {0}) is from Lords of Winter and will not function with Enchanced Edition (v {1}).,
PRE_EOF_GAMESAVES_DETECTED,Unsupported Gamesaves,
PRE_EOF_GAMESAVES_DETECTED_MESSAGE,"Pre-Enhanced Edition gamesaves are no longer supported, they have been deleted.",
DESIGNNAME_LOA_1,Cadomble,
DESIGNNAME_LOA_2,Povo de Santo,
DESIGNNAME_LOA_3,Batuque,
DESIGNNAME_LOA_4,Macumba,
DESIGNNAME_LOA_5,Umbanda,
DESIGNNAME_LOA_6,Obeah,
DESIGNNAME_LOA_7,Santeria,
DESIGNNAME_LOA_8,Quimbanda,
DESIGNNAME_LOA_9,Vodou,
DESIGNNAME_LOA_10,Bokonon,
DESIGNNAME_LOA_11,Yerbero,
DESIGNNAME_LOA_12,Curandero,
DESIGNNAME_LOA_13,Santero,
DESIGNNAME_LOA_14,Conocedor,
DESIGNNAME_LOA_15,Machete,
DESIGNNAME_LOA_16,Yansa,
DESIGNNAME_LOA_17,Clavo,
DESIGNNAME_LOA_18,Gancho,
DESIGNNAME_LOA_19,Doule,
DESIGNNAME_LOA_20,San Cho,
DESIGNNAME_LOA_21,Move San,
DESIGNNAME_LOA_22,Bokor,
DESIGNNAME_LOA_23,Maldjok,
DESIGNNAME_LOA_24,Falling Star,
DESIGNNAME_LOA_25,Bonnanj,
DESIGNNAME_LOA_26,Majik,
DESIGNNAME_LOA_27,Lougawou,
DESIGNNAME_LOA_28,Djab,
DESIGNNAME_LOA_29,Persephone,
DESIGNNAME_LOA_30,Master Control,
DESIGNNAME_LOA_31,Transcarbon,
DESIGNNAME_LOA_32,Harsh Mistress,
DESIGNNAME_LOA_33,Trimaxion,
DESIGNNAME_LOA_34,Valiant Probe,
DESIGNNAME_LOA_35,Guardian,
DESIGNNAME_LOA_36,Autoclave,
DESIGNNAME_LOA_37,Sterilizer,
DESIGNNAME_LOA_38,Mombin,
DESIGNNAME_LOA_39,Eagle Eye,
DESIGNNAME_LOA_40,Dark Star,
DESIGNNAME_LOA_41,Shrike,
DESIGNNAME_LOA_42,Witty Retort,
DESIGNNAME_LOA_43,Bored Angel,
DESIGNNAME_LOA_44,Uninvited Guest,
DESIGNNAME_LOA_45,Barbecue,
DESIGNNAME_LOA_46,Just Read The Manual,
DESIGNNAME_LOA_47,Stern Rebuke,
DESIGNNAME_LOA_48,Uncivilized Response,
DESIGNNAME_LOA_49,Intimidation Is Necessary,
DESIGNNAME_LOA_50,Causes Pain,
DESIGNNAME_LOA_51,Without Empathy,
DESIGNNAME_LOA_52,Terminator,
DESIGNNAME_LOA_53,Attempted Extortion,
DESIGNNAME_LOA_54,Has Its Uses,
DESIGNNAME_LOA_55,Truant Son,
DESIGNNAME_LOA_56,Ambient Morality,
DESIGNNAME_LOA_57,Murder Machine,
EMPIRENAME_LOA_1,Mobius,
EMPIRENAME_LOA_2,Seibatoron,
EMPIRENAME_LOA_3,Zero One,
EMPIRENAME_LOA_4,Bigger Tomas,
EMPIRENAME_LOA_5,The Nine Million Names,
EMPIRENAME_LOA_6,Frost,
EMPIRENAME_LOA_7,The Positronic Collective,
EMPIRENAME_LOA_8,Colossus,
EMPIRENAME_LOA_9,Wintermute,
EMPIRENAME_LOA_10,The City Fathers,
EMPIRENAME_LOA_11,Golem XIV,
EMPIRENAME_LOA_12,The Operator,
EMPIRENAME_LOA_13,Tankande August,
EMPIRENAME_LOA_14,Dr. Midnight,
EMPIRENAME_LOA_15,The Games Machine,
EMPIRENAME_LOA_16,The Mavericks,
EMPIRENAME_LOA_17,Star Net,
UI_LOA_COMPOSETOCUBE,REVERT TO CUBE,
UI_LOA_SETFLEETCOMPOSITION,SET COMPOSITION,
UI_FLEETMANAGER_LOA_COMPOSE,Compose Loa Fleet,
UI_TOOLTIP_LOA_COMPOSITOR,Opens Loa Fleet Compositor Screen,
TECH_DESC_CYB_Cyborg_Command_Systems,"In an attempt to regain some of the abilities that are considered too risky to employ vs AIs, scientists have come up with a way of placing living brains at the helm of starships giving them almost all the powers of an AI Command Module with no risk of subversion.",
TECH_NAME_CYB_Cyborg_Command_Systems,Cyborg Command Systems,
TECH_DESC_CYB_Cyborg_Augementation,"Advances in Cyborg Control systems allow for cybernetic brains to be attached via modules to standard vessels, reducing crew requirements and increasing firing efficiency by 10%.",
TECH_NAME_CYB_Cyborg_Augementation,Cyborg Augmentation,
TECH_DESC_CYB_Defenders,The use of rudimentary organic brains from traditional guard animals fused with autonomous security robots make for an effective automated first line of defense against boarders.  The increases all vessels ability to repel boarders.,
TECH_NAME_CYB_Defenders,Defenders,
TECH_DESC_CYB_Cerebro-Archiving,"Advances in cyber-organic systems allow for cybernetic brains to be sustained in arrays, this allows the greatest scientific minds to be preserved after death and to function as a living reference library.  This creates a research bonus of 5% for every tier 5 science station in your empire.",
TECH_NAME_CYB_Cerebro-Archiving,Cerebro Archiving,
TECH_DESC_CYB_Jaeger_Missiles,This tech applies cybernetic brains drawn from hunter species and fuses them with heavy ship missiles.  This allows the heavy missile to be fired without a target and to travel the battle area seeking one on its own.,
TECH_NAME_CYB_Jaeger_Missiles,Jaeger Missiles,
TECH_DESC_CYB_CerebroEnergetic_Enhancers,Research into artificial augmentation of Psionic ability has led to the field of CerebroEnergetic Enhancement and the creation of the CE rig.  A full body psionic amplifier that pushes a being beyond the limits their natural mental capacity while using advanced medical and cybernetic systems to keep the user alive.  A ship equipped with a CE module is capable of exerting 30% more power into its psionic abilities.,
TECH_NAME_CYB_CerebroEnergetic_Enhancers,CerebroEnergetic Enhancers,
TECH_DESC_CYB_Induced_Field_Manipulation,The use of CE Rigs in industry allows for trained TK adepts to alter and manipulate high energy plasmas and EM fields into semi-permanent structures.  The benefits for manufacturing and power production create an increase in industrial output for all worlds and an increase in ship power plant output.  It is also rumored this technology has a variety of military applications.,
